SHORTCODE,COMMENT_ID,COMMENT_USER,COMMENT_TIME,COMMENT_TEXT,COMMENT_TAGS,COMMENT_MENTIONS
BRFFAEkjv4L,17850899137156407,raver_nebula_420,2017-03-05 18:36:35,Looks like an amazing venue,,
BRFFAEkjv4L,17869350001198808,chrisxworthy,2017-11-16 08:45:42,Hey can you check the link out in my bio if you got a minute. It's a short clip of me spinning 😎,,
BI8LgneAxhv,17850316366085487,steveo_solmansweet,2016-08-10 20:11:55,Hottest chick in House,,
BApuUV5K0Id,17844014827098390,yeralis123,2016-01-17 19:54:10,@gee_wiz you sure your friend doesn't want to go see her instead 😅,,gee_wiz 
BApuUV5K0Id,17844015568098390,gee_wiz,2016-01-17 21:01:20,@yeralis123 😬😬,,yeralis123 
BApuUV5K0Id,17844015571098390,yeralis123,2016-01-17 21:01:55,@gee_wiz haha I'm jk 😝,,gee_wiz 
BVTakdmg91k,17885366779032017,styledliving,2017-06-14 06:06:32,□,,
BVTakdmg91k,17875528852079719,davesingleton10,2017-06-17 04:29:08,Coming to SF soon!!,,
6vNLwTq0Aq,17850114199038768,rjnn35,2015-08-23 20:02:42,Yes you did!!! Awesome! !,,
BaF7kz7nZfZ,17902034683001506,sf.friday.afterhours,2017-10-11 04:33:24,😆,,
BaF7kz7nZfZ,17901629140038388,cloutgangery,2017-10-11 05:58:32,🔥🔥🔥🔥,,
BaF7kz7nZfZ,17875705993165374,ozzytres,2017-10-11 06:46:18,Fuego!,,
BaF7kz7nZfZ,17875703200165384,djcrank,2017-10-11 13:34:36,🔥🔥🔥🔥,,
BaF7kz7nZfZ,17888476273126732,teamkeithh,2017-10-12 05:16:11,@swervybirdyedibles,,swervybirdyedibles 
BaF7kz7nZfZ,17905440253030901,_other_person99,2017-10-20 08:13:31,Epic,,
BaF7kz7nZfZ,17890891048124143,terrancetys,2017-10-21 06:03:53,Your feed looks really cool :),,
BaF7kz7nZfZ,17904521308039158,nastyyy_nattyyy,2017-10-22 00:11:20,@j.sol5,,j.sol5 
BaF7kz7nZfZ,17880867814131803,jaysmooth415,2017-10-23 04:17:12,@luli_________,,luli_________ 
BaF7kz7nZfZ,17880069361183922,amckay58,2017-11-02 01:24:12,@mattbeedub @dillonbeedub @zakmckay a club in San Fran we will deffs have to sus! 😁,,mattbeedub dillonbeedub zakmckay 
BaF7kz7nZfZ,17889533689092291,dillonbeedub,2017-11-02 01:32:44,@amckay58 💯,,amckay58 
BaF7kz7nZfZ,17880910192151173,terrance_s1,2017-11-08 15:14:31,&lt;3 &lt;3,,
BaF7kz7nZfZ,17884027669131077,terryatwinkboy,2017-11-16 09:25:03,Looking good!,,
BcToifrnBWs,17853769504202731,gostandard,2017-12-05 10:32:53,@jilbrock @holliemag,,jilbrock holliemag 
BcToifrnBWs,17898075601119742,bastiandm7,2017-12-05 11:03:59,🙌🙌🙌,,
BcToifrnBWs,17884893526157378,joanarscorreia,2017-12-05 12:47:39,Cool,,
BcToifrnBWs,17883260167167348,domi_marie_estefan,2017-12-05 12:57:59,Amazingg!! 🤟🏻🎉🔥🎶,,
BRBzjR5jZjJ,17850205552189430,djmikeattack,2017-02-27 22:07:15,🔥,,
BRBzjR5jZjJ,17851053646144789,stevethedino,2017-02-27 23:53:06,@kboudy,,kboudy 
BRBzjR5jZjJ,17873905462030477,benjammins.delusions,2017-02-28 06:59:43,@crufo74,,crufo74 
BRBzjR5jZjJ,17851147243146856,crufo74,2017-02-28 07:59:40,@duck.its.an.alien YES!!!,,duck.its.an.alien 
BRBzjR5jZjJ,17873525410044495,elrey.at.night,2017-02-28 16:30:43,👌,,
BRBzjR5jZjJ,17851187323151291,djmattmeyer,2017-03-01 03:50:11,💯!!!,,
BR9tNSCAV5p,17851781656179676,umiaqmusic,2017-03-23 07:07:46,👏,,
BR9tNSCAV5p,17876245405021323,charles3902,2017-03-23 20:40:19,Thank you so so much for that,,
BR9tNSCAV5p,17851908955165113,charles3902,2017-03-23 20:41:15,May I come nice look,,
BPrIOzCjXoq,17858030629092010,vch.crnj,2017-01-25 04:27:36,Lit,,
BPrIOzCjXoq,17859696493098219,djalexgz,2017-01-25 04:37:38,Gotta find my #GUESS overalls with #DOPE airbrushed on em'......,GUESS DOPE ,
BPrIOzCjXoq,17870419420061667,thesorianobrothers,2017-01-25 05:47:53,😍😍😍,,
BPrIOzCjXoq,17849506765130308,ceci_barros,2017-01-25 06:51:16,Yes 🙆,,
BPrIOzCjXoq,17870245627027680,bastiandm7,2017-01-25 14:24:24,❤,,
BPrIOzCjXoq,17859639268106737,seankilkennyofficial,2017-01-25 22:18:08,👌,,
BOq30Fxjey-,17846293825172387,katiie.cupcake,2016-12-31 09:33:48,@luv.life.ng temple ❤,,luv.life.ng 
BOq30Fxjey-,17859705097075960,bastiandm7,2016-12-31 10:42:27,Woow,,
BOq30Fxjey-,17857979776118950,adx_pl,2016-12-31 10:54:26,🔥🔥🔥,,
BOq30Fxjey-,17846292937167683,ecosystmsf,2016-12-31 23:52:22,👍,,
BOq30Fxjey-,17862635191067428,luv.life.ng,2017-01-01 04:09:58,@katiie.cupcake have fun! Happy new year!!!,,katiie.cupcake 
_aXJoWK0Cx,17843638333121129,pdom_,2015-12-17 23:50:35,@edmtacos @mr.___love @clelanders @handicappedbrazilian,,edmtacos mr.___love clelanders handicappedbrazilian 
_aXJoWK0Cx,17843638717121129,_jtran_,2015-12-18 00:16:59,Is Guestlist Nation RSVP valid for this event?,,
_aXJoWK0Cx,17843638765121129,hella_nette,2015-12-18 00:19:02,@benruok 😁,,benruok 
_aXJoWK0Cx,17843639218121129,yuvraj.shandilya,2015-12-18 00:57:38,@phoenicxz,,phoenicxz 
_aXJoWK0Cx,17843639278121129,oeu.vre_,2015-12-18 01:01:49,@yuvi_shandilya aur jala .. 😡,,yuvi_shandilya 
_aXJoWK0Cx,17843641600121129,_jtran_,2015-12-18 06:08:52,Guestlist Nation RSVP valid for this event?,,
_aXJoWK0Cx,17843649244121129,itssamrolo,2015-12-19 01:48:33,@_llokee,,_llokee 
vg6Dkbq0OL,17847532309038768,scrumptious_serim,2014-11-17 20:26:48,Can't wait!! 😁,,
vg6Dkbq0OL,17847533497038768,davs_mommy,2014-11-18 21:54:26,Is jochen miller coming on the 6th of December?,,
vg6Dkbq0OL,17847533623038768,temple_sf,2014-11-19 00:12:51,@davs_mommy Yup!,,davs_mommy 
vg6Dkbq0OL,17847533671038768,davs_mommy,2014-11-19 01:23:40,Ok nice when will tickets be available?,,
vg6Dkbq0OL,17847533746038768,mateodude,2014-11-19 04:26:11,@davs_mommy use the link in their bio! :-),,davs_mommy 
BPTMPBqjfF2,17847163888174577,luckycharmesofficial,2017-01-15 21:37:51,Enjoyed it so much guys! 🙌,,
BPTMPBqjfF2,17869468303011881,bastiandm7,2017-01-15 22:55:32,👏👏👏,,
BdLj-e1HEo1,17897764387088091,jcspartan009,2017-12-26 23:38:45,It's gotta be a second night when my boys come to play at you club 😀😉☝️,,
y56uN-q0OA,17848891072038768,thefatkidthatcould,2015-02-10 03:07:16,Hey my birthday is this weekend who do I talk to about getting on the guest list?,,
y56uN-q0OA,17848891075038768,ev0l_squid,2015-02-10 03:08:44,@temple_sf Congrats! 🎊🎉🎊,,temple_sf 
y56uN-q0OA,17848891078038768,temple_sf,2015-02-10 03:08:55,#SF #Good #Life #SanFrancisco #Nightlife #Dance #Clubs #DJs  #Nightclub #EDM #House #DeepHouse #ElectroHouse #instagood #instamood #igers #instadaily #instagramers #love #champagne #bottles,SF Good Life SanFrancisco Nightlife Dance Clubs DJs Nightclub EDM House DeepHouse ElectroHouse instagood instamood igers instadaily instagramers love champagne bottles ,
y56uN-q0OA,17848891087038768,robinzo7,2015-02-10 03:11:12,One of my favorite in SF,,
y56uN-q0OA,17848891093038768,brittyd_,2015-02-10 03:12:37,Dope @ca_laura_fornia,,ca_laura_fornia 
y56uN-q0OA,17848891099038768,2ondre3000,2015-02-10 03:14:01,@thefatkidthatcould shoot me a text  contact info in bio,,thefatkidthatcould contact 
y56uN-q0OA,17848891108038768,ritavalentiofc,2015-02-10 03:16:25,Looks sick  definitely will go if I'm ever in SF!!,,definitely 
y56uN-q0OA,17848891111038768,mi55parv33n,2015-02-10 03:17:12,Awesome! !,,
y56uN-q0OA,17848891114038768,mitchyslick09,2015-02-10 03:17:57,Congrats!,,
y56uN-q0OA,17848891129038768,flumestradamus,2015-02-10 03:24:10,@templesf It's crazy that you guys brought in this much revenue before the remodel late in 2014. and you're usually only open on Fridays and Saturdays. I assume that Sunset Arcade on Sundays thrown by @eprsf was very successful also.,,templesf eprsf 
y56uN-q0OA,17848891132038768,thefatkidthatcould,2015-02-10 03:26:43,@2ondre3000 cool! Thanks man.,,2ondre3000 
y56uN-q0OA,17848891135038768,2ondre3000,2015-02-10 03:28:58,Anytime brotha  we look forward to celebrating with you @thefatkidthatcould,,we thefatkidthatcould 
y56uN-q0OA,17848891174038768,djnightaudit,2015-02-10 04:41:01,Congrats!,,
y56uN-q0OA,17848896664038768,mrburton44,2015-02-13 22:31:28,Cońgrats @temple_sf,,temple_sf 
y56uN-q0OA,17848904203038768,edgar811,2015-02-18 10:41:55,Cool!,,
y56uN-q0OA,17849434126038768,kidpandatk,2015-03-05 15:52:30,@ahed0 @lehcy @phantastic408 @panomarick SEE LOL,,ahed0 lehcy phantastic408 panomarick 
y56uN-q0OA,17849434237038768,ahed0,2015-03-05 16:32:44,@kidpandatk haha oh man I'm sorry you were completely right,,kidpandatk 
y56uN-q0OA,17849442475038768,vardsilver,2015-03-10 10:27:20,#teamtemplesf,teamtemplesf ,
BEH2aP7q0N4,17847355633077618,dominiccarter,2016-04-13 02:16:39,@brightlights333 tho 🙌🏽,,brightlights333 
BEH2aP7q0N4,17847357682077618,0bed_m,2016-04-13 04:28:46,@partymanpedro @patty_pebbles remember this epic night?🙌👏🍾😉,,partymanpedro patty_pebbles 
BEH2aP7q0N4,17847359308077618,sharleeenie,2016-04-13 06:37:24,@nagahomie,,nagahomie 
BEH2aP7q0N4,17847372616077618,partymanpedro,2016-04-13 20:12:01,@0bed_m always  that was back when he was playing how you love me arston remix. And he dropped those epic mashups like backsmash and 5 voices. Man how i wish he still dropped those  well glad i got to hear those live,,0bed_m that well 
BEH2aP7q0N4,17847381067077618,beccabarajas209,2016-04-14 05:27:20,@e_isdope this club is koo,,e_isdope 
BEH2aP7q0N4,17847457381077618,fontainearts,2016-04-16 19:10:09,@oli_giu  so chill,,oli_giu so 
BEH2aP7q0N4,17847458521077618,oli_giu,2016-04-16 19:49:50,@fontainearts yooo this venue looks unreal,,fontainearts 
BEH2aP7q0N4,17848384915077618,lexienos,2016-05-20 12:01:56,@jerrbearr_81 😍,,jerrbearr_81 
BEH2aP7q0N4,17848387225077618,jerrbearr_81,2016-05-20 14:05:08,@lexienos ❤️,,lexienos 
BcJPM-aHOcb,17893603438082409,djcla,2017-12-01 03:41:13,🙌🏼🙌🏼🙌🏼,,
BfPm3muH-Vd,17900415205143022,romeoreyes1,2018-02-16 04:24:48,Otw!,,
BfPm3muH-Vd,17850659941242982,wolfgangchristian,2018-02-16 04:31:19,@kyletorres1 - complimentary? Lol,,kyletorres1 
BfPm3muH-Vd,17925516160053295,kyletorres1,2018-02-16 05:12:27,@wolfgangchristian very tempting!,,wolfgangchristian 
BfPm3muH-Vd,17924748784033984,paton_music,2018-02-16 10:46:24,😎🛫🔊,,
BfPm3muH-Vd,17926027669045133,jcspartan009,2018-02-16 12:12:08,Incredible!!! One day my boys are going to play here 😀😆😉😎😄,,
_pa3vIq0HM,17852552656055343,seanuncanney,2015-12-23 20:10:46,Hahaha @caseykidclark @gilliesjamie @turtle_heart,,caseykidclark gilliesjamie turtle_heart 
_pa3vIq0HM,17852552704055343,daniel_maya_,2015-12-23 20:12:26,@fernando_roman_  @gz88  @synesthesia101  wcw!!,,fernando_roman_ @gz88 @synesthesia101 wcw!! 
_pa3vIq0HM,17852553226055343,312mademe,2015-12-23 20:58:55,@minnowlawl bday party,,minnowlawl 
_pa3vIq0HM,17852553370055343,rachaallll,2015-12-23 21:09:23,@sam_stableinn @hi_mija umm,,sam_stableinn hi_mija 
_pa3vIq0HM,17852553499055343,sam.stablein,2015-12-23 21:18:37,@rachaallll lol Mija &gt;,,rachaallll 
_pa3vIq0HM,17852553670055343,turtle_heart,2015-12-23 21:28:38,@seanuncanney hahaha how many lives can one chick live?? Miss u!,,seanuncanney 
_pa3vIq0HM,17852557675055343,iamstarving,2015-12-24 05:29:56,@josbeatz,,josbeatz 
_pa3vIq0HM,17852563102055343,scarlettlash,2015-12-24 15:57:13,@temple_sf I want in on this!!!,,temple_sf 
_pa3vIq0HM,17852565724055343,josbeatz,2015-12-24 19:32:15,@iamstarving 👌🏼💯,,iamstarving 
_pa3vIq0HM,17852568193055343,vanilli_milli___________,2015-12-24 23:33:44,Sexy,,
_pa3vIq0HM,17852610136055343,gilliesjamie,2015-12-28 10:26:43,@seanuncanney ridiculous. I'm rolling over here!,,seanuncanney 
BejKKd3ndjF,17897336755140031,cristeevee,2018-01-31 07:44:49,@aimhuynh,,aimhuynh 
BcQHTVLHwSZ,17853157606207693,startupsshowcase,2017-12-04 00:54:34,Off the hoooooook!,,
BcQHTVLHwSZ,17897032210127217,estovega,2017-12-05 05:25:50,Is that a void sounsystem I see ? @temple_sf,,temple_sf 
BZU79AEHn26,17873881399156374,962airplanes,2017-09-22 02:54:23,I never went to temple on Thursday before🤔,,
BZU79AEHn26,17894579572067763,donpugashio,2017-09-22 03:24:25,😱😱😱,,
BZU79AEHn26,17885727493123241,welcome.to.mollywood,2017-09-22 04:45:59,Meow,,
BZU79AEHn26,17900599453051345,charles3902,2017-09-22 08:05:46,I love the pic beautiful just beautiful thank you so so much,,
BZU79AEHn26,17891265826077653,4packent,2017-09-24 16:28:00,👌👌👌👌,,
7TNxboq0CO,17850137377038768,kellychelley,2015-09-06 19:07:43,@justchaaaas this is the club in SF I was telling you about!,,justchaaaas 
7TNxboq0CO,17850137404038768,polkinsta,2015-09-06 19:22:34,@yemiakilo let's goo tonight!,,yemiakilo 
7TNxboq0CO,17850137446038768,glo_city_official,2015-09-06 19:54:16,Cool lighting! 🌌,,
7TNxboq0CO,17843834344038768,mcmr92,2015-09-13 18:17:46,@carloteo deberías ir,,carloteo 
7TNxboq0CO,17844185731038768,mandagg_,2015-10-08 01:17:31,@breannaj 👍,,breannaj 
89K4Jcq0LD,17844416833038768,storecreativeshop,2015-10-18 00:11:23,@alisdaniela25 yo quiero ir!!!,,alisdaniela25 
89K4Jcq0LD,17844416947038768,_.al1s._,2015-10-18 00:18:08,@storecreativeshop more nos vamos pa California,,storecreativeshop 
89K4Jcq0LD,17844416968038768,storecreativeshop,2015-10-18 00:20:09,@alisdaniela25 yes The party!!!,,alisdaniela25 
89K4Jcq0LD,17844420304038768,mayorga69,2015-10-18 03:48:17,Dress code?,,
89K4Jcq0LD,17853033553038768,wmavanti,2015-12-19 05:01:26,Love to work the lighting system 💝,,
BaUhqFuHjfv,17878216561158560,jackmidaz,2017-10-16 19:34:27,🤘💯💪🙏,,
BaUhqFuHjfv,17904053689015097,kmission510,2017-10-23 17:04:47,#yes,yes ,
BaUhqFuHjfv,17864559454199698,sf.friday.afterhours,2017-10-24 19:57:45,👽,,
BaUhqFuHjfv,17861835553213413,arianygrande_,2018-01-29 01:47:13,@glitzngogo 😍,,glitzngogo 
BazPttFHCmq,17896369765077488,skamartist,2017-10-28 20:06:43,#skamlife,skamlife ,
BazPttFHCmq,17879547130188952,sf.friday.afterhours,2017-10-28 20:41:36,👽,,
BazPttFHCmq,17846390581217873,dxrelish,2017-10-30 21:38:30,i had so much fun partyin with you guys this weekend  thanks alot. I cant wait til next time,,thanks 
3DZYoqq0Ck,17849961787038768,temple_sf,2015-05-24 05:33:52,#SF #Good #Life #SanFrancisco #Nightlife #Dance #Clubs #DJs  #Nightclub #EDM #House #Progressive #ProgressiveHouse #ElectroHouse #instagood #instamood #igers #instadaily #instagramers #love #champagne #bottles,SF Good Life SanFrancisco Nightlife Dance Clubs DJs Nightclub EDM House Progressive ProgressiveHouse ElectroHouse instagood instamood igers instadaily instagramers love champagne bottles ,
3DZYoqq0Ck,17849961811038768,mimslife,2015-05-24 06:28:57,👍 salute!,,
3DZYoqq0Ck,17849961919038768,in10ce707,2015-05-24 08:34:37,@msguerra707,,msguerra707 
3DZYoqq0Ck,17849962261038768,pablonagy,2015-05-24 14:26:12,@erikucha16,,erikucha16 
3DZYoqq0Ck,17849962882038768,vivluvstrance,2015-05-24 20:18:35,Who can I contact for a table tonigjt?,,
3DZYoqq0Ck,17849965543038768,tim.starks,2015-05-26 16:20:11,I sent you a DM,,
3DZYoqq0Ck,17850017344038768,metalbullet777,2015-06-27 04:16:42,@mellywing,,mellywing 
BX1EZ2TFt0S,17868887896155490,510oscar510,2017-08-15 21:29:41,So dope !!! 🙌🏼,,
BX1EZ2TFt0S,17882024593115413,rundeirun,2017-08-16 02:49:10,Can she come back? @rubyrose,,rubyrose 
BX1EZ2TFt0S,17895295798006224,areivmelis07,2017-08-16 21:59:06,She💎🌹😍😍💕💕😎👌,,
BCow8Yaq0Kv,17845676905072076,pdom_,2016-03-07 05:31:24,@edmtacos @rostommm @mr.___love get yo tix,,edmtacos rostommm mr.___love 
BCow8Yaq0Kv,17845684285072076,djchristavi,2016-03-07 10:26:45,💯,,
Bf_6iiNnO3b,17923608775069516,kryoman,2018-03-06 22:55:26,@temple_sf blessed! Can’t wait to see you all,,temple_sf 
Bf_6iiNnO3b,17901268339158211,davidjimenezrandazzo,2018-03-07 11:21:28,🤖🤖🤖🤖,,
Bf_6iiNnO3b,17901709492150771,debsdaughter,2018-03-07 11:22:34,👧🏻,,
BKr4Cr8ghfE,17854051600075593,whatz_goin_down_app,2016-09-23 05:44:58,Use the new "WHATZ GOIN DOWN APP" to promote your shows/venue/events FREE🍻,,
BKr4Cr8ghfE,17854069015075593,allvibes2k,2016-09-23 16:40:40,Thanks for the like bless up🙏🏿,,
-pKCnwq0Hs,17845225324068158,ximenaesesarte,2015-11-29 02:15:11,Ahi tan @karentostado @marcevigueras,,karentostado marcevigueras 
-pKCnwq0Hs,17845692904068158,jacquelinek34,2015-12-08 00:02:30,@kell.yahh @brookeebarbier @kendallking6,,kell.yahh brookeebarbier kendallking6 
BA7370zq0Pt,17852986645018733,kgr00_,2016-01-24 21:01:23,They don't look squished in like we were on Friday,,
BA7370zq0Pt,17852987830018733,wellseystpatrick,2016-01-24 23:12:32,@temple_sf is fabolous doing a full show the  night that he is there?,,temple_sf night 
