ID, SHORTCODE, LIKES, NUM_COMMENTS, DATE, CAPTION, IS_VIDEO, VIDEO_VIEW_COUNT, HAS_COMMENTS, COMMENT_ID, COMMENT_USER, COMMENT_TIME, COMMENT_TEXT
548570689353397362, ec6iKxGbRy, 70, 4, 2013-09-19 11:19:03, Come by The Grand and see firsthand why #werockfridays and #wegotissues. The most premier nightclub with the most gorgeous bottle service  ladies in the Bay! Contact us for guest list or@bottle service. #grandgirls #grandgirlslive #edm #nightlife #sfnightlife #nightlifesf #bottleservice #bottleservicegirls #botllepopper #popbottles #turnup #turnt #live #danceparty #club #clublife #sf #sanfrancisco #sanfran #music #livemusic #venue #party, False, N/A, true, 17847863170018645, hplifestyle, 2013-09-19 11:27:18, Work is hard 😅
548570689353397362, ec6iKxGbRy, 70, 4, 2013-09-19 11:19:03, Come by The Grand and see firsthand why #werockfridays and #wegotissues. The most premier nightclub with the most gorgeous bottle service  ladies in the Bay! Contact us for guest list or@bottle service. #grandgirls #grandgirlslive #edm #nightlife #sfnightlife #nightlifesf #bottleservice #bottleservicegirls #botllepopper #popbottles #turnup #turnt #live #danceparty #club #clublife #sf #sanfrancisco #sanfran #music #livemusic #venue #party, False, N/A, true, 17847878155018645, itsjla, 2013-10-09 19:14:11, What would be the requirements to work for you guys because I would love to join the team! 😊@thegrandnightclub_sf
548570689353397362, ec6iKxGbRy, 70, 4, 2013-09-19 11:19:03, Come by The Grand and see firsthand why #werockfridays and #wegotissues. The most premier nightclub with the most gorgeous bottle service  ladies in the Bay! Contact us for guest list or@bottle service. #grandgirls #grandgirlslive #edm #nightlife #sfnightlife #nightlifesf #bottleservice #bottleservicegirls #botllepopper #popbottles #turnup #turnt #live #danceparty #club #clublife #sf #sanfrancisco #sanfran #music #livemusic #venue #party, False, N/A, true, 17847879424018645, thegrandnightclub, 2013-10-11 18:06:15, @itsjla email me: Jenn@grandnightclub.com send me a resume 😊
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17847900016018645, harley_quinn_925, 2013-11-06 18:30:58, The cat outfit
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17847900019018645, thegrandnightclub, 2013-11-06 18:31:25, @punkybrusterndoughboy 👍
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17847900028018645, harley_quinn_925, 2013-11-06 18:33:01, I also liked the ones that are like a barging suit and has like a paint look or universe look or something
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17847900049018645, _m3rd, 2013-11-06 19:17:41, @sbigdaddyf let's go!
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17848015051018645, kylalaaa, 2014-02-17 14:43:43, TOP LEFT!. Please tell me where I can find this! :)
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17848024144018645, lolomani, 2014-02-28 23:31:27, @ojm2
583603324332914178, gZYCGkmbYC, 60, 7, 2013-11-06 18:22:39, What's your favorite outfit? #grandgirlslive #ootn #pickyourfavorite, False, N/A, true, 17848095661018645, shitbitchontitsbitch, 2014-05-20 10:14:29, DEF top right....BunnyBitch👍
595218613218686864, hCpCzUmbeQ, 50, 1, 2013-11-22 19:00:09, #ducati #photoshoot @reddapple_ @thegrandnightclub, False, N/A, true, 17847945547018645, thegrandnightclub, 2013-11-22 19:01:07, #grandgirlslive
612667317500359763, iAoa3hGbRT, 52, 1, 2013-12-16 20:47:37, Come thru and get a taste of  champagne. This Friday is our Cupcakes and Bubbles event. If it is your birthday in December reserve your complimentary VIP table. #grandgirls #grandgirlslive #edm #nightlife #sfnightlife #nightlifesf #bottleservice #bottleservicegirls #botllepopper #popbottles #turnup #turnt #live #danceparty #club #clublife #sf #sanfrancisco #sanfran #music #livemusic #venue #party, False, N/A, true, 17847965809018645, ozzytacos, 2013-12-16 20:59:54, 💪
639418405280659366, jfq6bdmbem, 59, 2, 2014-01-22 18:37:15, Champagne anyone?? #thirstyyet @wendayy_twran @msdesty23 @thegrandgirls @l0baby @hannahparkxxo @redddapple, False, N/A, true, 17847994585018645, goldenrayeofsunshine, 2014-01-22 19:15:00, My girls are the cutest ❤️
639418405280659366, jfq6bdmbem, 59, 2, 2014-01-22 18:37:15, Champagne anyone?? #thirstyyet @wendayy_twran @msdesty23 @thegrandgirls @l0baby @hannahparkxxo @redddapple, False, N/A, true, 17847994594018645, ssjennss, 2014-01-22 19:19:00, @goldenrayeofsunshine they sure are!! Thank you for always taking lovely pictures of them 😘
660878929302238306, kr6eJ8mbRi, 37, 0, 2014-02-21 09:15:29, You may seen The Grand on TV with #realworldsf  but its time to experience us in person. Call/ text us at 415.636.0029 for #bottleservice and a #party you won't forget! #champagne #grandsf #, True, 0, false, N/A, N/A, N/A, N/A
703035494004012597, nBrw6UmbY1, 61, 3, 2014-04-20 14:13:03, Happy Easter from @thegrandgirls 🐰😘🐰 #Easter #bunnies #420 #peeps #sfclubs #sfnightlife, False, N/A, true, 17848084018018645, carloastuti, 2014-05-05 19:01:58, @thegrandnightclub we need to have another crazy night again!!
703035494004012597, nBrw6UmbY1, 61, 3, 2014-04-20 14:13:03, Happy Easter from @thegrandgirls 🐰😘🐰 #Easter #bunnies #420 #peeps #sfclubs #sfnightlife, False, N/A, true, 17848084594018645, thegrandnightclub, 2014-05-06 11:59:26, @carloastuti we're ready! See you soon
703035494004012597, nBrw6UmbY1, 61, 3, 2014-04-20 14:13:03, Happy Easter from @thegrandgirls 🐰😘🐰 #Easter #bunnies #420 #peeps #sfclubs #sfnightlife, False, N/A, true, 17848084600018645, carloastuti, 2014-05-06 12:02:23, @thegrandnightclub check PM
823448134420640930, ttebcnGbSi, 66, 3, 2014-10-03 17:31:28, Tonight we turn up!! #turnup #thegrand #bottleservice #sfnightlife #baes, False, N/A, true, 17849446543018645, jacksonlipps, 2014-10-03 17:33:58, 👌
823448134420640930, ttebcnGbSi, 66, 3, 2014-10-03 17:31:28, Tonight we turn up!! #turnup #thegrand #bottleservice #sfnightlife #baes, False, N/A, true, 17849446555018645, hplifestyle, 2014-10-03 17:37:19, OMG soooo cute
823448134420640930, ttebcnGbSi, 66, 3, 2014-10-03 17:31:28, Tonight we turn up!! #turnup #thegrand #bottleservice #sfnightlife #baes, False, N/A, true, 17849446618018645, goldenrayeofsunshine, 2014-10-03 18:40:22, Miss you babes 💋❤️
831285832493675558, uJUg9wmbQm, 27, 0, 2014-10-14 13:03:35, @thegrandgirls know how to party! Come kick it with us this Friday as we take it back to the 90's! For a spectacular bottle service presentation  call/text us at 415.636.0029! #fbf #90s #thegrand #bottleservice #champagneshowers #turnup, False, N/A, false, N/A, N/A, N/A, N/A
837197120436549005, ueUlhqmbWN, 32, 0, 2014-10-22 16:48:15, Party like there's no tomorrow #Champagnelife #workhardplayhard #ACE #comepartywithus #party #instagood #fun, False, N/A, false, N/A, N/A, N/A, N/A
877015866675934654, wryUi7mbW-, 63, 2, 2014-12-16 14:21:00, 😍Home to the hottest. Come kick it with @thegrandgirls this weekend! For bottle service reservations  text/call us at 415-636-0029! #baearea #sfnightlife #bottleservice #poppinbottles #thegrand, False, N/A, true, 17843911294018645, j_chinn, 2015-09-23 19:21:17, @voworld well damn lucky you
877015866675934654, wryUi7mbW-, 63, 2, 2014-12-16 14:21:00, 😍Home to the hottest. Come kick it with @thegrandgirls this weekend! For bottle service reservations  text/call us at 415-636-0029! #baearea #sfnightlife #bottleservice #poppinbottles #thegrand, False, N/A, true, 17843977813018645, _bkitty, 2015-09-28 19:18:37, Still looking for girls ?
1074265607192032450, 7ojuDHGbTC, 45, 2, 2015-09-14 19:01:01, In case you missed out on last Saturday's preview party  we're throwing another preview party this upcoming Saturday for @djnilesf birthday! Reserve your tables now before it's too late! 415.636.0029 #newlyremodeled #theallnewGrandSF #thegrandsf #previewparty #soma #sfnightlife #bottleservice, False, N/A, true, 17843782918018645, leianasantiago, 2015-09-14 19:17:00, 😍😍😍😍😍
1074265607192032450, 7ojuDHGbTC, 45, 2, 2015-09-14 19:01:01, In case you missed out on last Saturday's preview party  we're throwing another preview party this upcoming Saturday for @djnilesf birthday! Reserve your tables now before it's too late! 415.636.0029 #newlyremodeled #theallnewGrandSF #thegrandsf #previewparty #soma #sfnightlife #bottleservice, False, N/A, true, 17843783065018645, niceprz, 2015-09-14 19:28:38, I can't wait 👏👏
1076317490941376081, 7v2Q4xGbZR, 27, 5, 2015-09-17 14:57:45, Here's a sneak peek into our preview party., True, 0, true, 17843820820018645, kaiali, 2015-09-17 16:47:22, @djjrocksf dude!!!!!!!
1076317490941376081, 7v2Q4xGbZR, 27, 5, 2015-09-17 14:57:45, Here's a sneak peek into our preview party., True, 0, true, 17843824069018645, andrewdhphotos, 2015-09-17 23:02:22, 🙌🙌🙌🙌
1076317490941376081, 7v2Q4xGbZR, 27, 5, 2015-09-17 14:57:45, Here's a sneak peek into our preview party., True, 0, true, 17843849752018645, kaiali, 2015-09-19 15:03:27, @ff_emt_brian925
1076317490941376081, 7v2Q4xGbZR, 27, 5, 2015-09-17 14:57:45, Here's a sneak peek into our preview party., True, 0, true, 17853311422018645, jelena_miami, 2016-02-03 18:46:57, @ninna_cooper
1076317490941376081, 7v2Q4xGbZR, 27, 5, 2015-09-17 14:57:45, Here's a sneak peek into our preview party., True, 0, true, 17855349199018645, muneca408, 2016-03-25 16:27:44, @mvl408 call!! Lol
1077698798233958042, 70wVjbmbaa, 39, 1, 2015-09-19 12:42:09, Let's get the party started and come out to #theallnewgrandsf if you haven't seen our vamped up remodel! We're throwing another #previewparty as well as celebrating @djnilesf birthday! Only 2 tables left on the dancefloor! Hurry and reserve your table now! 415.636.0029 #sf #sfnightlife #bottleservice #newlyremodeled #soma, False, N/A, true, 17856384511018645, psercia, 2016-04-28 13:33:11, 😃
1080762373064210409, 7_o6b1Gbfp, 44, 4, 2015-09-23 18:08:56, Come celebrate your next party on our VIP platform area on the dancefloor! Reserve now! 415.636.0029 #theallnewgrandsf #thegrandsf #sf #sfnightlife #vip #bottleservice #popular #exclusive #customersfavorite, False, N/A, true, 17843930293018645, letylyfe, 2015-09-25 11:09:54, @lezbian2dafullzt @xoxo_alexa95 @jess90uribe @gaby.92
1080762373064210409, 7_o6b1Gbfp, 44, 4, 2015-09-23 18:08:56, Come celebrate your next party on our VIP platform area on the dancefloor! Reserve now! 415.636.0029 #theallnewgrandsf #thegrandsf #sf #sfnightlife #vip #bottleservice #popular #exclusive #customersfavorite, False, N/A, true, 17843930299018645, gaby.92, 2015-09-25 11:10:34, @letylyfe Oooh that's pretty!
1080762373064210409, 7_o6b1Gbfp, 44, 4, 2015-09-23 18:08:56, Come celebrate your next party on our VIP platform area on the dancefloor! Reserve now! 415.636.0029 #theallnewgrandsf #thegrandsf #sf #sfnightlife #vip #bottleservice #popular #exclusive #customersfavorite, False, N/A, true, 17843931790018645, jess90uribe, 2015-09-25 14:02:36, @letylyfe omg I love it yay thanks Prima for all ur help😍😍😎😀
1080762373064210409, 7_o6b1Gbfp, 44, 4, 2015-09-23 18:08:56, Come celebrate your next party on our VIP platform area on the dancefloor! Reserve now! 415.636.0029 #theallnewgrandsf #thegrandsf #sf #sfnightlife #vip #bottleservice #popular #exclusive #customersfavorite, False, N/A, true, 17843931799018645, jess90uribe, 2015-09-25 14:04:13, @letylyfe I definitely want the 3carat one lol
1084159100563601288, 8LtPU1GbeI, 23, 2, 2015-09-28 10:37:37, Our past #previewparties has been a hit and we're excited to announce our #officialgrandopening weekend this weekend! #theallnewgrandsf #thegrandsf #soma #sfnightlife #vip #house #edm #bottleservice #sf | Sign up on our guestlist online! It's free before 10:30pm! Guestlist and bottle service 415.636.0029, False, N/A, true, 17843971780018645, buhderka, 2015-09-28 11:15:58, @legsfordaze
1084159100563601288, 8LtPU1GbeI, 23, 2, 2015-09-28 10:37:37, Our past #previewparties has been a hit and we're excited to announce our #officialgrandopening weekend this weekend! #theallnewgrandsf #thegrandsf #soma #sfnightlife #vip #house #edm #bottleservice #sf | Sign up on our guestlist online! It's free before 10:30pm! Guestlist and bottle service 415.636.0029, False, N/A, true, 17843972395018645, legsfordaze, 2015-09-28 12:15:42, that's me! 😁
1085179471202989628, 8PVPrCmbY8, 31, 0, 2015-09-29 20:24:55, @thegrandnightclub @thegrandnightclub @thegrandnightclub | RSVP online to get in for free before 10:30pm! www.grandnightclub.com #officialgrandopeningweekend #theallnewgrandsf #thegrandsf #sf #soma #sfnightlife #vip, False, N/A, false, N/A, N/A, N/A, N/A
1085740448248084409, 8RUy9oGbe5, 24, 5, 2015-09-30 14:59:29, Limited Grand Gifts for our VIPs! Be a VIP and reserve a table for our G R A N D  opening weekend this weekend! 415.636.0029 | spinning this weekend are @djjtrip  #ryanlucero and @djscottyboy! #officialgrandopening #theallnewgrandsf #thegrandsf #bottleservice #newlyrenovated #vip #edm #house #grandgirlslive #sf #sfnightlife #vipclubscene #soma, True, 0, true, 17844000853018645, djscottyboy, 2015-09-30 15:52:08, Send me this so I can post too • djscottyboy@gmail.com
1085740448248084409, 8RUy9oGbe5, 24, 5, 2015-09-30 14:59:29, Limited Grand Gifts for our VIPs! Be a VIP and reserve a table for our G R A N D  opening weekend this weekend! 415.636.0029 | spinning this weekend are @djjtrip  #ryanlucero and @djscottyboy! #officialgrandopening #theallnewgrandsf #thegrandsf #bottleservice #newlyrenovated #vip #edm #house #grandgirlslive #sf #sfnightlife #vipclubscene #soma, True, 0, true, 17844013012018645, lilysirenguyen, 2015-10-01 15:34:48, @grandgirlwendy ^
1085740448248084409, 8RUy9oGbe5, 24, 5, 2015-09-30 14:59:29, Limited Grand Gifts for our VIPs! Be a VIP and reserve a table for our G R A N D  opening weekend this weekend! 415.636.0029 | spinning this weekend are @djjtrip  #ryanlucero and @djscottyboy! #officialgrandopening #theallnewgrandsf #thegrandsf #bottleservice #newlyrenovated #vip #edm #house #grandgirlslive #sf #sfnightlife #vipclubscene #soma, True, 0, true, 17844013645018645, wheres_wendayy, 2015-10-01 17:19:51, 👌🏼
1085740448248084409, 8RUy9oGbe5, 24, 5, 2015-09-30 14:59:29, Limited Grand Gifts for our VIPs! Be a VIP and reserve a table for our G R A N D  opening weekend this weekend! 415.636.0029 | spinning this weekend are @djjtrip  #ryanlucero and @djscottyboy! #officialgrandopening #theallnewgrandsf #thegrandsf #bottleservice #newlyrenovated #vip #edm #house #grandgirlslive #sf #sfnightlife #vipclubscene #soma, True, 0, true, 17844027262018645, dreafauxreal, 2015-10-02 18:30:55, @nonyewest @habeshahoney @youngdeeee this looks lit!
1085740448248084409, 8RUy9oGbe5, 24, 5, 2015-09-30 14:59:29, Limited Grand Gifts for our VIPs! Be a VIP and reserve a table for our G R A N D  opening weekend this weekend! 415.636.0029 | spinning this weekend are @djjtrip  #ryanlucero and @djscottyboy! #officialgrandopening #theallnewgrandsf #thegrandsf #bottleservice #newlyrenovated #vip #edm #house #grandgirlslive #sf #sfnightlife #vipclubscene #soma, True, 0, true, 17844036862018645, e_keka, 2015-10-03 11:04:49, @grissseel
1085837593336722621, 8Rq4nCmbS9, 38, 1, 2015-09-30 18:12:29, Birthdays are better with #domperignon. Opening weekend this weekend! It's going to be crazy. #theallnewgrandsf #officialgrandopening #sf, False, N/A, true, 17844003688018645, champagnedrockofficial, 2015-09-30 20:13:14, Nice picture!
1087439768659801406, 8XXLVFmbU-, 43, 0, 2015-10-02 23:15:43, Grand opening weekend! #thegrandsf #grandsf #grandgirls #grandopening #sfnights #sfnightlife #sanfrancisco Photo cred: @wrm_photography, False, N/A, false, N/A, N/A, N/A, N/A
1089495008473101934, 8eqfAUmbZu, 26, 1, 2015-10-05 19:19:07, Thank you all for coming out this past weekend to help celebrate our official opening! We are now open weekly  Fridays and Saturdays! Come check out www.grandnightclub.com for upcoming events! #theallnewgrandsf #thegrandsf #soma #sfnightlife #nightclub #vipclubscene #bottleservice #sf #vip #edm, False, N/A, true, 17844077569018645, tableconnection, 2015-10-05 19:43:50, Spectacular one
1090900907943114580, 8jqJiPGbdU, 41, 3, 2015-10-07 17:52:23, We have @djsolarsf of the @rockitscientists this Friday and @whiiiteofficial this Saturday! Guestlist and bottle service 415.636.0029 #sf #thegrandsf #theallnewgrandsf #soma #nightclub #sfnightlife #vipclubscene #vip #bottleservice #edm #house #top40s, False, N/A, true, 17844111757018645, djsolarsf, 2015-10-07 18:34:06, @djronnyromero
1090900907943114580, 8jqJiPGbdU, 41, 3, 2015-10-07 17:52:23, We have @djsolarsf of the @rockitscientists this Friday and @whiiiteofficial this Saturday! Guestlist and bottle service 415.636.0029 #sf #thegrandsf #theallnewgrandsf #soma #nightclub #sfnightlife #vipclubscene #vip #bottleservice #edm #house #top40s, False, N/A, true, 17844111769018645, djsolarsf, 2015-10-07 18:34:38, @djicuesf 💪
1090900907943114580, 8jqJiPGbdU, 41, 3, 2015-10-07 17:52:23, We have @djsolarsf of the @rockitscientists this Friday and @whiiiteofficial this Saturday! Guestlist and bottle service 415.636.0029 #sf #thegrandsf #theallnewgrandsf #soma #nightclub #sfnightlife #vipclubscene #vip #bottleservice #edm #house #top40s, False, N/A, true, 17844111853018645, djsolarsf, 2015-10-07 18:40:18, @eloriginalrichierich ready
1092204564357690774, 8oSkO4mbWW, 27, 2, 2015-10-09 13:02:31, 🎶 If I lose myself tonight  it'll be by your side 🎶 Tonight we're rocking with @djsolarsf of the @rockitscientists! #werockfridays #sf #thegrandsf #sfnightlife #vip #vipclubscene #bottleservice, True, 0, true, 17844142672018645, leianasantiago, 2015-10-09 13:12:09, @grandgirlfrancesca 😍 my mom is hot
1092204564357690774, 8oSkO4mbWW, 27, 2, 2015-10-09 13:02:31, 🎶 If I lose myself tonight  it'll be by your side 🎶 Tonight we're rocking with @djsolarsf of the @rockitscientists! #werockfridays #sf #thegrandsf #sfnightlife #vip #vipclubscene #bottleservice, True, 0, true, 17844148435018645, francescaora, 2015-10-09 18:33:21, I love you lillll baby!!!! Come home my loveeeee❤️😘
1093102570103748508, 8rev76Gbec, 43, 3, 2015-10-10 18:46:42, Come out and party with @thegrandgirls and #maddecent @whiiiteofficial tonight! Guestlist and bottle service 415.636.0029 #thegrandnightclub #thegrandsf #theallnewgrandsf #vip #bottleservice #grandgirlslive, False, N/A, true, 17844174766018645, marshmellomusic, 2015-10-10 18:59:58, 😄 😄 😄 &lt;3
1093102570103748508, 8rev76Gbec, 43, 3, 2015-10-10 18:46:42, Come out and party with @thegrandgirls and #maddecent @whiiiteofficial tonight! Guestlist and bottle service 415.636.0029 #thegrandnightclub #thegrandsf #theallnewgrandsf #vip #bottleservice #grandgirlslive, False, N/A, true, 17844175012018645, elkanbrawn, 2015-10-10 19:12:17, Looks cool! I love this foto :)
1093102570103748508, 8rev76Gbec, 43, 3, 2015-10-10 18:46:42, Come out and party with @thegrandgirls and #maddecent @whiiiteofficial tonight! Guestlist and bottle service 415.636.0029 #thegrandnightclub #thegrandsf #theallnewgrandsf #vip #bottleservice #grandgirlslive, False, N/A, true, 17844228361018645, djchupy, 2015-10-12 22:11:36, 👍👍👍👍
